RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B22BTOT;B22B11;B22B12;B22B13;B22B14;B22B15;B22B16;B22B21;B22B22;B22B23;B22B24;B22B25;B22B26;B22B27;B22B28;B22B29;B22B30;B22BMTOT;B22BM01;B22BM02;B22BM03;B22BM04;B22BM05;B22BM06;B22BM07;B22BM08;B22BM09;B22BM10;B22BM11;B22BM12;B22BM13;B22BM14;B22BM15;B22BM16;B22BM17;B22BM18;B22BM19;B22BWTOT;B22BW01;B22BW02;B22BW03;B22BW04;B22BW05;B22BW06;B22BW07;B22BW08;B22BW09;B22BW10;B22BW11;B22BW12;B22BW13;B22BW14;B22BW15;B22BW16;B22BW17;B22BW18;B22BW19;B22B41;B22B42;B22B43;B22B44;B22B45;B22B46;B22B51;B22B52;B22B53;B22B54;B22B55;B22B56;H22PTOT;H22P01;H22P02;H22P03;H22P04;H22P05;H22P06;H22PI
63012205;322;15008;2630100;1220500;7;7;0;0;0;0;0;7;3;5;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63012551;2845;13784;2630100;1255100;4;4;0;0;0;0;0;3;0;3;3;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63022353;4279;12335;2630200;1235300;34;28;6;3;3;3;0;26;5;7;14;0;8;5;3;3;0;22;3;0;0;3;3;3;3;3;3;3;3;4;3;0;0;3;3;0;3;12;0;0;0;0;3;0;3;0;3;3;0;0;0;3;0;3;3;3;4;3;7;3;17;8;0;33;0;3;0;0;0;0;0;0;0;0;0;0;0
63042529;2867;13806;2630400;1252900;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63052428;2579;12003;2630500;1242800;51;25;26;24;0;3;0;22;4;11;7;0;29;26;0;3;0;35;3;0;0;3;0;5;3;6;3;3;3;4;3;3;0;0;3;0;3;16;0;3;0;0;0;0;0;3;0;0;0;0;3;3;0;3;3;3;3;7;14;6;16;8;0;44;0;0;7;0;0;0;0;0;0;0;0;0;0
63062675;4254;12429;2630600;1267500;43;38;5;4;0;3;0;35;3;14;18;0;8;7;0;3;0;22;3;0;0;0;0;0;0;0;3;5;3;3;3;3;3;0;3;4;3;21;0;3;0;3;0;0;3;3;0;0;3;0;3;0;3;3;3;3;3;0;3;6;26;8;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0
63071183;6283;12293;2630700;1118300;22;21;3;3;0;0;0;21;13;6;3;0;3;3;0;0;0;10;0;3;3;3;0;0;0;0;3;0;3;0;0;0;3;3;3;3;0;12;0;3;0;0;0;0;0;0;3;3;0;0;0;3;0;3;3;4;3;0;0;3;4;16;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
63072511;2843;13782;2630700;1251100;10;10;0;0;0;0;0;9;3;5;3;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;3;3;3;7;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
63072638;2853;13792;2630700;1263800;11;10;3;3;0;0;0;9;3;3;7;0;3;3;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;3;4;0;0;3;6;3;0;11;0;0;0;0;0;3;0;3;0;0;0;0;1
63091160;6285;12040;2630900;1116000;18;18;0;0;0;0;0;18;13;5;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;4;0;0;3;5;11;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
63091969;909;15319;2630900;1196900;41;41;0;0;0;0;0;39;12;23;4;0;3;3;0;0;0;14;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;3;3;5;3;27;0;0;0;0;3;0;0;3;0;0;3;3;0;0;0;4;3;6;9;0;0;3;27;13;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0
63092526;2859;13798;2630900;1252600;6;4;3;3;0;3;0;5;0;3;3;0;3;0;0;3;0;3;0;0;0;3;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;3;0;3;4;0;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0
63102415;2580;12651;2631000;1241500;31;28;3;3;0;0;0;25;3;10;13;0;6;6;0;0;0;7;0;0;0;0;0;3;0;0;0;3;3;3;0;3;0;0;3;0;3;24;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;8;4;7;3;3;3;22;3;0;30;3;0;0;0;0;0;0;0;0;0;0;0;0
63112182;954;15349;2631100;1218200;44;39;5;3;3;3;0;42;14;18;10;0;3;0;0;3;3;22;0;3;0;3;3;3;0;3;3;3;3;3;4;0;0;0;3;3;3;22;0;0;3;0;3;0;3;0;0;0;0;0;3;0;3;3;3;7;3;3;8;3;21;11;0;43;3;0;0;0;0;0;0;0;0;0;0;0;0
63112594;2857;13796;2631100;1259400;3;3;3;3;0;0;0;3;0;0;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63121704;593;15165;2631200;1170400;65;58;7;5;0;3;0;57;13;32;12;0;8;6;0;3;0;26;0;0;3;0;3;0;3;3;3;3;3;0;3;3;3;3;3;3;3;39;0;0;0;3;3;0;3;0;0;0;0;3;3;0;3;3;3;6;16;3;10;5;43;6;0;64;3;0;0;0;0;0;0;0;0;0;0;0;0
63132143;953;15348;2631300;1214300;16;15;3;3;0;0;0;15;3;10;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;0;0;0;13;0;0;0;0;0;3;3;3;3;0;0;0;3;3;3;0;3;3;3;0;3;0;7;6;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
63132258;333;15017;2631300;1225800;7;6;3;3;0;0;0;7;0;4;3;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;0;3;0;6;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63142571;2846;13785;2631400;1257100;43;40;3;3;3;3;0;38;4;13;21;0;5;3;0;3;0;21;0;0;0;3;3;3;3;3;3;0;3;3;3;0;3;3;3;3;3;22;0;0;0;0;3;0;0;0;3;3;0;3;3;3;3;4;0;3;5;0;6;7;22;8;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0
63152435;2582;12905;2631500;1243500;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63152471;2491;11985;2631500;1247100;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63162398;2571;11789;2631600;1239800;8;6;3;0;3;3;0;7;3;3;3;0;3;0;0;3;0;6;0;0;0;0;0;3;3;3;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;3;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
63162495;2852;13791;2631600;1249500;3;3;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63181208;6296;10877;2631800;1120800;7;7;0;0;0;0;0;7;3;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;5;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;3;3;0;0;3;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63181293;6191;11675;2631800;1129300;12;12;0;0;0;0;0;12;6;6;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;3;0;0;11;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63201703;581;15154;2632000;1170300;82;62;20;10;3;9;0;57;3;35;19;0;25;11;4;10;0;39;3;0;3;0;3;3;3;4;3;3;4;4;0;4;4;3;0;4;3;43;0;3;0;3;3;0;0;3;3;3;3;3;4;0;3;3;6;3;16;3;18;11;43;7;0;79;3;0;3;0;0;0;0;0;0;0;0;0;0
63212617;2844;13783;2632100;1261700;13;13;0;0;0;0;0;13;3;5;5;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;0;3;0;9;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;3;3;0;0;0;6;7;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
63221863;906;15316;2632200;1186300;5;5;0;0;0;0;0;5;3;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;3;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
63232516;2847;13786;2632300;1251600;4;3;3;3;0;3;0;0;0;0;0;0;4;3;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63251751;579;15152;2632500;1175100;14;13;3;0;3;0;0;13;3;7;3;0;3;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;10;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;6;0;0;3;6;7;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
63252439;2586;10472;2632500;1243900;39;39;0;0;0;0;0;36;3;18;16;0;3;3;0;0;0;16;3;3;0;3;3;0;3;0;3;3;0;3;0;3;3;0;0;0;3;23;0;3;0;3;0;3;3;0;3;0;3;0;3;3;0;3;0;4;5;3;4;7;21;4;0;36;3;0;0;0;0;0;0;0;0;0;0;0;0
63252657;4263;10310;2632500;1265700;17;17;0;0;0;0;0;15;3;8;6;0;3;3;0;0;3;7;0;0;0;0;0;3;0;0;0;0;0;3;3;0;3;0;3;0;3;10;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;0;5;3;0;3;3;10;4;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
63261680;594;15166;2632600;1168000;29;28;3;3;0;0;0;23;3;19;3;0;6;5;0;3;0;6;0;0;0;0;0;3;0;0;3;0;0;3;0;0;0;0;0;0;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;7;6;3;3;3;21;3;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
63281287;6281;11714;2632800;1128700;7;7;0;0;0;0;0;6;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;5;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63281697;587;15159;2632800;1169700;36;35;3;3;0;0;0;35;3;25;8;0;3;3;0;0;0;14;0;0;0;3;0;0;0;0;3;0;0;3;3;3;3;3;3;3;3;22;0;0;0;0;3;0;0;3;3;0;4;0;3;3;0;3;3;3;6;0;5;3;23;5;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0
63291247;6299;10330;2632900;1124700;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63292218;326;15012;2632900;1221800;8;8;0;0;0;0;0;8;3;5;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;3;0;3;3;3;5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
63302577;2856;13795;2633000;1257700;9;9;0;0;0;0;0;9;3;3;5;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;3;3;0;3;0;6;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
63331203;6293;10573;2633300;1120300;23;23;0;0;0;0;0;22;14;8;0;0;3;0;0;3;0;11;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;4;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;3;4;0;3;0;8;14;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
63331671;577;15150;2633300;1167100;5;5;0;0;0;0;0;5;3;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
63332395;4282;12852;2633300;1239500;34;28;6;4;3;3;0;28;4;9;15;0;6;4;3;3;0;18;3;0;0;0;0;3;3;3;3;3;3;4;3;3;0;3;3;0;0;16;0;0;0;0;0;0;3;3;3;0;0;3;0;3;0;3;3;3;4;0;4;3;22;5;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0
63352556;2862;13801;2633500;1255600;10;7;3;0;3;3;0;7;3;3;4;0;3;0;3;3;0;5;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;5;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
63361992;908;15318;2633600;1199200;33;32;3;3;0;0;0;31;15;13;3;0;3;3;0;0;0;8;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;3;3;3;25;0;0;0;3;0;0;0;0;0;3;0;0;0;0;3;3;5;7;8;0;3;0;7;25;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
63362256;1122;15540;2633600;1225600;15;15;0;0;0;0;0;14;7;4;3;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;10;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;4;3;3;0;3;0;8;6;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
63362536;2860;13799;2633600;1253600;9;9;0;0;0;0;0;9;0;3;7;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;3;0;3;0;0;3;0;0;0;0;3;3;0;0;3;0;3;0;6;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
63382492;2502;10349;2633800;1249200;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63392291;1142;15583;2633900;1229100;10;10;0;0;0;0;0;10;3;4;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;4;6;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
63401289;6004;12132;2634000;1128900;11;11;0;0;0;0;0;11;5;5;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;0;0;5;6;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
63402245;1131;15544;2634000;1224500;12;12;0;0;0;0;0;11;3;4;5;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;3;3;0;3;0;10;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63421199;6294;10574;2634200;1119900;18;18;0;0;0;0;0;18;15;3;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;3;0;0;0;3;16;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
63422598;2848;13787;2634200;1259800;6;5;3;3;0;0;0;5;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;4;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
63431269;6297;13226;2634300;1126900;23;20;3;3;0;0;0;20;4;13;3;0;3;3;3;0;0;9;0;0;0;0;0;3;3;0;3;0;0;3;3;0;3;0;0;0;3;14;0;0;0;0;0;3;0;0;0;0;3;3;0;3;3;3;0;3;3;0;3;3;13;6;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
63472447;2581;12486;2634700;1244700;112;88;24;12;4;8;0;87;23;18;46;0;25;13;4;8;0;63;3;3;3;3;3;4;4;4;4;8;3;6;4;7;3;3;3;3;3;49;0;3;0;3;0;4;3;3;4;3;3;3;3;3;3;3;5;5;8;3;21;16;57;14;3;108;3;3;3;0;3;0;0;0;0;0;0;0;0
63472529;2851;13790;2634700;1252900;4;3;3;0;0;3;0;3;0;3;3;0;3;0;0;3;0;3;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63482186;1145;15531;2634800;1218600;14;14;0;0;0;0;0;14;6;3;5;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;3;7;6;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
63482310;1139;15591;2634800;1231000;22;20;3;3;0;0;0;20;5;14;3;0;3;3;0;0;0;11;0;0;0;0;0;0;3;0;0;0;0;3;3;3;0;3;3;0;3;11;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;4;3;0;3;3;14;6;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
63482360;4287;10370;2634800;1236000;13;13;0;0;0;0;0;11;3;4;4;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;10;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;3;5;0;0;3;9;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
63482638;4264;10329;2634800;1263800;5;5;0;0;0;0;0;4;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;3;3;0;0;0;0;0;3;0;0;0;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
63491706;572;15145;2634900;1170600;27;26;3;3;0;0;0;24;4;16;4;0;3;3;0;0;0;9;0;0;0;0;0;3;0;0;0;3;0;3;0;3;3;3;3;0;3;18;0;0;0;0;0;3;0;0;3;0;0;0;3;3;0;3;3;3;6;3;3;4;11;10;0;26;0;0;3;0;0;0;0;0;0;0;0;0;0
63492411;4271;11738;2634900;1241100;37;27;10;8;3;0;0;29;0;12;17;0;8;5;3;3;0;24;3;3;0;0;3;4;3;3;3;3;3;3;3;3;0;3;0;3;3;13;0;3;3;0;0;0;0;3;3;0;3;0;3;0;0;3;0;3;3;0;10;3;19;6;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0
63501724;590;15162;2635000;1172400;20;17;3;3;3;0;0;18;3;12;5;0;3;3;3;0;0;12;0;0;0;0;3;0;3;0;0;3;0;3;3;3;3;3;3;3;0;8;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;3;3;3;3;3;3;13;3;0;19;3;0;0;0;0;0;0;0;0;0;0;0;0
63502459;2500;10894;2635000;1245900;124;100;24;10;6;8;0;93;11;43;39;0;31;19;4;8;0;63;0;0;3;3;4;7;4;3;4;5;3;8;3;4;0;7;5;4;3;61;3;3;0;0;0;0;3;3;3;3;0;3;5;3;4;3;6;11;22;3;22;13;69;18;0;121;3;0;0;3;0;0;0;0;0;0;0;0;0
63502677;4261;10462;2635000;1267700;16;14;3;3;0;0;0;11;3;7;3;0;5;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;3;3;8;6;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
63511166;6282;12150;2635100;1116600;4;4;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63522519;2868;13807;2635200;1251900;6;6;0;0;0;0;0;6;0;4;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;3;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
63562228;1129;15546;2635600;1222800;7;7;0;0;0;0;0;7;3;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63562544;2865;13804;2635600;1254400;6;5;3;3;0;0;0;5;0;4;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;0;4;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
63581231;6298;10419;2635800;1123100;14;10;4;3;0;3;0;10;7;3;3;0;4;3;0;3;0;5;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;0;5;6;3;12;3;3;0;0;0;3;3;0;0;0;0;0;1
63581277;6286;12598;2635800;1127700;9;9;0;0;0;0;0;9;6;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;3;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
63592567;2858;13797;2635900;1256700;12;12;0;0;0;0;0;11;3;5;5;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;10;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63632122;1135;15577;2636300;1212200;12;12;0;0;0;0;0;12;6;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;0;0;3;0;8;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;0;3;3;0;0;3;3;9;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63632662;4255;12355;2636300;1266200;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63651612;584;15156;2636500;1161200;6;6;0;0;0;0;0;6;3;4;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;3;0;0;3;0;0;3;0;0;0;3;0;0;3;3;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
63652407;4280;12494;2636500;1240700;70;59;11;6;3;3;0;56;3;30;23;0;14;8;3;5;0;36;0;0;0;0;3;0;0;0;3;3;4;7;4;3;3;4;3;5;4;34;0;0;0;3;3;0;0;0;0;3;3;3;3;3;4;3;5;3;8;0;9;7;49;5;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0
63662622;4251;12228;2636600;1262200;18;18;0;0;0;0;0;17;4;6;7;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;13;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;0;5;5;0;3;0;7;10;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
63672210;1150;15524;2636700;1221000;5;5;0;0;0;0;0;5;3;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
63682447;2584;10578;2636800;1244700;12;12;0;0;0;0;0;11;3;3;8;0;3;3;0;0;0;5;0;0;0;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;0;10;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63712365;4285;10590;2637100;1236500;18;13;5;3;3;3;0;15;0;6;9;0;3;3;3;0;0;8;0;0;0;0;0;3;0;3;3;3;3;0;0;0;3;0;0;3;3;10;3;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;3;3;3;0;5;3;11;3;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
